ref,url,content
EPC Article 112a,https://www.epo.org/en/legal/epc/2020/a112a.html,"Title: EPC Article 112a. Content: Article 112a FootnoteRef128 Petition for review by the Enlarged Board of Appeal (1) Any party to appeal proceedings adversely affected by the decision of the Board of Appeal may file a petition for review of the decision by the Enlarged Board of Appeal. (2) The petition may only be filed on the grounds that: (a) a member of the Board of Appeal took part in the decision in breach of Article 24, paragraph 1 , or despite being excluded pursuant to a decision under Article 24, paragraph 4 ; (b) the Board of Appeal included a person not appointed as a member of the Boards of Appeal; (c) a fundamental violation of Article 113 occurred; (d) any other fundamental procedural defect defined in the Implementing Regulations occurred in the appeal proceedings; or (e) a criminal act established under the conditions laid down in the Implementing Regulations may have had an impact on the decision. (3) The petition for review shall not have suspensive effect. (4) The petition for review shall be filed in a reasoned statement, in accordance with the Implementing Regulations. If based on paragraph 2(a) to paragraph 2 (d) , the petition shall be filed within two months of notification of the decision of the Board of Appeal. If based on paragraph 2(e) , the petition shall be filed within two months of the date on which the criminal act has been established and in any event no later than five years from notification of the decision of the Board of Appeal. The petition shall not be deemed to have been filed until after the prescribed fee has been paid. (5) The Enlarged Board of Appeal shall examine the petition for review in accordance with the Implementing Regulations. If the petition is allowable, the Enlarged Board of Appeal shall set aside the decision and shall re-open proceedings before the Boards of Appeal in accordance with the Implementing Regulations. (6) Any person who, in a designated Contracting State, has in good faith used or made effective and serious preparations for using an invention which is the subject of a published European patent application or a European patent in the period between the decision of the Board of Appeal and publication in the European Patent Bulletin of the mention of the decision of the Enlarged Board of Appeal on the petition, may without payment continue such use in the course of his business or for the needs thereof. FootnoteRef128 Inserted by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 113,https://www.epo.org/en/legal/epc/2020/a113.html,"Title: EPC Article 113. Content: Article 113 FootnoteRef129 Right to be heard and basis of decisions (1) The decisions of the European Patent Office may only be based on grounds or evidence on which the parties concerned have had an opportunity to present their comments. (2) The European Patent Office shall examine, and decide upon, the European patent application or the European patent only in the text submitted to it, or agreed, by the applicant or the proprietor of the patent. FootnoteRef129 See decisions/opinions of the Enlarged Board of Appeal G 7/91 , G 8/91 , G 4/92 , G 2/04 (Annex I)."
EPC Article 114,https://www.epo.org/en/legal/epc/2020/a114.html,"Title: EPC Article 114. Content: Article 114 FootnoteRef130 Examination by the European Patent Office of its own motion (1) In proceedings before it, the European Patent Office shall examine the facts of its own motion; it shall not be restricted in this examination to the facts, evidence and arguments provided by the parties and the relief sought. (2) The European Patent Office may disregard facts or evidence which are not submitted in due time by the parties concerned. FootnoteRef130 See decisions/opinions of the Enlarged Board of Appeal G 7/91 , G 8/91 , G 9/91 , G 10/91 , G 4/92 , G 9/92 , G 8/93 , G 10/93 , G 1/95 , G 7/95 , G 1/99 (Annex I)."
EPC Article 115,https://www.epo.org/en/legal/epc/2020/a115.html,"Title: EPC Article 115. Content: Article 115 FootnoteRef131 , FootnoteRef132 Observations by third parties In proceedings before the European Patent Office, following the publication of the European patent application, any third party may, in accordance with the Implementing Regulations, present observations concerning the patentability of the invention to which the application or patent relates. That person shall not be a party to the proceedings. FootnoteRef131 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef132 See decision of the President of the EPO of 10.05.2011 ( OJ EPO 2011, 418 ) and notice from the EPO of 05.07.2017 ( OJ EPO 2017, A86 ) concerning the filing and processing of third-party observations under Article 115 EPC."
EPC Article 116,https://www.epo.org/en/legal/epc/2020/a116.html,"Title: EPC Article 116. Content: Article 116 FootnoteRef133 , FootnoteRef134 Oral proceedings (1) Oral proceedings shall take place either at the instance of the European Patent Office if it considers this to be expedient or at the request of any party to the proceedings. However, the European Patent Office may reject a request for further oral proceedings before the same department where the parties and the subject of the proceedings are the same. (2) Nevertheless, oral proceedings shall take place before the Receiving Section at the request of the applicant only where the Receiving Section considers this to be expedient or where it intends to refuse the European patent application. (3) Oral proceedings before the Receiving Section, the Examining Divisions and the Legal Division shall not be public. (4) Oral proceedings, including delivery of the decision, shall be public, as regards the Boards of Appeal and the Enlarged Board of Appeal, after publication of the European patent application, and also before the Opposition Divisions, in so far as the department before which the proceedings are taking place does not decide otherwise in cases where admission of the public could have serious and unjustified disadvantages, in particular for a party to the proceedings. FootnoteRef133 See decisions of the Enlarged Board of Appeal G 2/94 , G 4/95 (Annex I). FootnoteRef134 See decision of the President of the EPO of 22.11.2022 concerning the format of oral proceedings before examining and opposition divisions, the Legal Division and the Receiving Section ( OJ EPO 2022, A103 ). See notice from the EPO of 22.11.2022 concerning oral proceedings by videoconference before examining and opposition divisions, the Legal Division and the Receiving Section, as well as consultations by videoconference before examining divisions ( OJ EPO 2022, A106 ). See notices of the Vice-President DG 3 ( Special edition No. 3 OJ EPO 2007 , H.1, H.2 and H.3; OJ EPO 2014, A21 )."
EPC Article 117,https://www.epo.org/en/legal/epc/2020/a117.html,"Title: EPC Article 117. Content: Article 117 FootnoteRef135 , FootnoteRef136 Means and taking of evidence (1) In proceedings before the European Patent Office the means of giving or obtaining evidence shall include the following: (a) hearing the parties; (b) requests for information; (c) production of documents; (d) hearing witnesses; (e) opinions by experts; (f) inspection; (g) sworn statements in writing. (2) The procedure for taking such evidence shall be laid down in the Implementing Regulations. FootnoteRef135 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef136 See decisions/opinions of the Enlarged Board of Appeal G 3/89 , G 11/91 , G 4/95 (Annex I)."
EPC Article 118,https://www.epo.org/en/legal/epc/2020/a118.html,"Title: EPC Article 118. Content: Article 118 Unity of the European patent application or European patent Where the applicants for or proprietors of a European patent are not the same in respect of different designated Contracting States, they shall be regarded as joint applicants or proprietors for the purposes of proceedings before the European Patent Office. The unity of the application or patent in these proceedings shall not be affected; in particular the text of the application or patent shall be uniform for all designated Contracting States, unless this Convention provides otherwise."
EPC Article 119,https://www.epo.org/en/legal/epc/2020/a119.html,"Title: EPC Article 119. Content: Article 119 FootnoteRef137 , FootnoteRef138 Notification Decisions, summonses, notices and communications shall be notified by the European Patent Office of its own motion in accordance with the Implementing Regulations. Notification may, where exceptional circumstances so require, be effected through the intermediary of the central industrial property offices of the Contracting States. FootnoteRef137 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef138 See decision of the President of the EPO of 11.03.2015 concerning the pilot project to introduce new means of electronic communication in EPO proceedings ( OJ EPO 2015, A28 ) and notice from the EPO of 04.09.2014 concerning the use of an address for correspondence ( OJ EPO 2014, A99 )."
EPC Article 120,https://www.epo.org/en/legal/epc/2020/a120.html,Title: EPC Article 120. Content: Article 120 FootnoteRef139 Time limits The Implementing Regulations shall specify: (a) the time limits which are to be observed in proceedings before the European Patent Office and are not fixed by this Convention; (b) the manner of computation of time limits and the conditions under which time limits may be extended; (c) the minima and maxima for time limits to be determined by the European Patent Office. FootnoteRef139 Amended by the Act revising the European Patent Convention of 29.11.2000.
EPC Article 121,https://www.epo.org/en/legal/epc/2020/a121.html,"Title: EPC Article 121. Content: Article 121 FootnoteRef140 Further processing of the European patent application (1) If an applicant fails to observe a time limit vis-à-vis the European Patent Office, he may request further processing of the European patent application. (2) The European Patent Office shall grant the request, provided that the requirements laid down in the Implementing Regulations are met. Otherwise, it shall reject the request. (3) If the request is granted, the legal consequences of the failure to observe the time limit shall be deemed not to have ensued. (4) Further processing shall be ruled out in respect of the time limits in Article 87, paragraph 1 , Article 108 and Article 112a, paragraph 4 , as well as the time limits for requesting further processing or re-establishment of rights. The Implementing Regulations may rule out further processing for other time limits. FootnoteRef140 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 122,https://www.epo.org/en/legal/epc/2020/a122.html,"Title: EPC Article 122. Content: Article 122 FootnoteRef141 , FootnoteRef142 Re-establishment of rights (1) An applicant for or proprietor of a European patent who, in spite of all due care required by the circumstances having been taken, was unable to observe a time limit vis-à-vis the European Patent Office shall have his rights re-established upon request if the non-observance of this time limit has the direct consequence of causing the refusal of the European patent application or of a request, or the deeming of the application to have been withdrawn, or the revocation of the European patent, or the loss of any other right or means of redress. (2) The European Patent Office shall grant the request, provided that the conditions of paragraph 1 and any other requirements laid down in the Implementing Regulations are met. Otherwise, it shall reject the request. (3) If the request is granted, the legal consequences of the failure to observe the time limit shall be deemed not to have ensued. (4) Re-establishment of rights shall be ruled out in respect of the time limit for requesting re-establishment of rights. The Implementing Regulations may rule out re-establishment for other time limits. (5) Any person who, in a designated Contracting State, has in good faith used or made effective and serious preparations for using an invention which is the subject of a published European patent application or a European patent in the period between the loss of rights referred to in paragraph 1 and publication in the European Patent Bulletin of the mention of re-establishment of those rights, may without payment continue such use in the course of his business or for the needs thereof. (6) Nothing in this Article shall limit the right of a Contracting State to grant re-establishment of rights in respect of time limits provided for in this Convention and to be observed vis-à-vis the authorities of such State. FootnoteRef141 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef142 See decision of the Enlarged Board of Appeal G 1/86 (Annex I)."
EPC Article 123,https://www.epo.org/en/legal/epc/2020/a123.html,"Title: EPC Article 123. Content: Article 123 FootnoteRef143 , FootnoteRef144 Amendments (1) The European patent application or European patent may be amended in proceedings before the European Patent Office, in accordance with the Implementing Regulations. In any event, the applicant shall be given at least one opportunity to amend the application of his own volition. (2) The European patent application or European patent may not be amended in such a way that it contains subject-matter which extends beyond the content of the application as filed. (3) The European patent may not be amended in such a way as to extend the protection it confers. FootnoteRef143 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef144 See decisions of the Enlarged Board of Appeal G 2/88 , G 3/89 , G 11/91 , G 1/93 , G 2/95 , G 2/98 , G 1/99 , G 1/03 , G 2/03 , G 1/05 , G 2/10 , G 3/14 , G 1/15 , G 1/16 (Annex I)."
EPC Article 124,https://www.epo.org/en/legal/epc/2020/a124.html,"Title: EPC Article 124. Content: Article 124 FootnoteRef145 Information on prior art (1) The European Patent Office may, in accordance with the Implementing Regulations, invite the applicant to provide information on prior art taken into consideration in national or regional patent proceedings and concerning an invention to which the European patent application relates. (2) If the applicant fails to reply in due time to an invitation under paragraph 1 , the European patent application shall be deemed to be withdrawn. FootnoteRef145 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 125,https://www.epo.org/en/legal/epc/2020/a125.html,"Title: EPC Article 125. Content: Article 125 FootnoteRef146 Reference to general principles In the absence of procedural provisions in this Convention, the European Patent Office shall take into account the principles of procedural law generally recognised in the Contracting States. FootnoteRef146 See decisions of the Enlarged Board of Appeal G 1/99 , G 3/04 (Annex I)."
EPC Article 126,https://www.epo.org/en/legal/epc/2020/a126.html,Title: EPC Article 126. Content: Article 126 FootnoteRef147 (deleted) FootnoteRef147 Deleted by the Act revising the European Patent Convention of 29.11.2000.
EPC Article 127,https://www.epo.org/en/legal/epc/2020/a127.html,"Title: EPC Article 127. Content: Article 127 FootnoteRef148 , FootnoteRef149 European Patent Register The European Patent Office shall keep a European Patent Register, in which the particulars specified in the Implementing Regulations shall be recorded. No entry shall be made in the European Patent Register before the publication of the European patent application. The European Patent Register shall be open to public inspection. FootnoteRef148 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef149 See decisions of the President of the EPO concerning the information given in the European Patent Register ( OJ EPO 2009, 598 , OJ EPO 2011, 110 , and OJ EPO 2014, A19 )."
EPC Article 128,https://www.epo.org/en/legal/epc/2020/a128.html,"Title: EPC Article 128. Content: Article 128 FootnoteRef150 Inspection of files (1) Files relating to European patent applications which have not yet been published shall not be made available for inspection without the consent of the applicant. (2) Any person who can prove that the applicant has invoked the rights under the European patent application against him may obtain inspection of the files before the publication of that application and without the consent of the applicant. (3) Where a European divisional application or a new European patent application filed under Article 61, paragraph 1 , is published, any person may obtain inspection of the files of the earlier application before the publication of that application and without the consent of the applicant. (4) FootnoteRef151 After the publication of the European patent application, the files relating to the application and the resulting European patent may be inspected on request, subject to the restrictions laid down in the Implementing Regulations. (5) Even before the publication of the European patent application, the European Patent Office may communicate to third parties or publish the particulars specified in the Implementing Regulations. FootnoteRef150 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef151 See decision of the President of the EPO of 12.07.2007 concerning documents excluded from file inspection ( Special edition No. 3 OJ EPO 2007 , J.3), decision of the President of the EPO of 20.02.2019 on the inspection of files ( OJ EPO 2019, A16 ) and decision of the President of the EPO of 20.02.2019 concerning online file inspection of documents contained in the file held by the EPO as receiving Office, International Searching Authority or Authority specified for supplementary search ( OJ EPO 2019, A17 )."
EPC Article 129,https://www.epo.org/en/legal/epc/2020/a129.html,"Title: EPC Article 129. Content: Article 129 FootnoteRef152 Periodical publications The European Patent Office shall periodically publish: (a) a European Patent Bulletin containing the particulars the publication of which is prescribed by this Convention, the Implementing Regulations or the President of the European Patent Office; (b) an Official Journal containing notices and information of a general character issued by the President of the European Patent Office, as well as any other information relevant to this Convention or its implementation. FootnoteRef152 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 130,https://www.epo.org/en/legal/epc/2020/a130.html,"Title: EPC Article 130. Content: Article 130 FootnoteRef153 Exchange of information (1) Unless this Convention or national laws provide otherwise, the European Patent Office and the central industrial property office of any Contracting State shall, on request, communicate to each other any useful information regarding European or national patent applications and patents and any proceedings concerning them. (2) Paragraph 1 shall apply to the communication of information by virtue of working agreements between the European Patent Office and (a) the central industrial property offices of other States; (b) any intergovernmental organisation entrusted with the task of granting patents; (c) any other organisation. (3) Communications under paragraphs 1 and paragraphs 2(a) and paragraphs 2 (b) shall not be subject to the restrictions laid down in Article 128 . The Administrative Council may decide that communications under paragraph 2(c) shall not be subject to such restrictions, provided that the organisation concerned treats the information communicated as confidential until the European patent application has been published. FootnoteRef153 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 131,https://www.epo.org/en/legal/epc/2020/a131.html,"Title: EPC Article 131. Content: Article 131 Administrative and legal co-operation (1) Unless this Convention or national laws provide otherwise, the European Patent Office and the courts or authorities of Contracting States shall on request give assistance to each other by communicating information or opening files for inspection. Where the European Patent Office makes files available for inspection by courts, Public Prosecutors' Offices or central industrial property offices, the inspection shall not be subject to the restrictions laid down in Article 128 . (2) At the request of the European Patent Office, the courts or other competent authorities of Contracting States shall undertake, on behalf of the Office and within the limits of their jurisdiction, any necessary enquiries or other legal measures."
EPC Article 132,https://www.epo.org/en/legal/epc/2020/a132.html,Title: EPC Article 132. Content: Article 132 Exchange of publications (1) The European Patent Office and the central industrial property offices of the Contracting States shall despatch to each other on request and for their own use one or more copies of their respective publications free of charge. (2) The European Patent Office may conclude agreements relating to the exchange or supply of publications.
EPC Article 133,https://www.epo.org/en/legal/epc/2020/a133.html,"Title: EPC Article 133. Content: Article 133 FootnoteRef154 , FootnoteRef155 General principles of representation (1) Subject to paragraph 2 , no person shall be compelled to be represented by a professional representative in proceedings established by this Convention. (2) Natural or legal persons not having their residence or principal place of business in a Contracting State shall be represented by a professional representative and act through him in all proceedings established by this Convention, other than in filing a European patent application; the Implementing Regulations may permit other exceptions. (3) Natural or legal persons having their residence or principal place of business in a Contracting State may be represented in proceedings established by this Convention by an employee, who need not be a professional representative but who shall be authorised in accordance with the Implementing Regulations. The Implementing Regulations may provide whether and under what conditions an employee of a legal person may also represent other legal persons which have their principal place of business in a Contracting State and which have economic connections with the first legal person. (4) The Implementing Regulations may lay down special provisions concerning the common representation of parties acting in common. FootnoteRef154 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef155 See decisions of the Enlarged Board of Appeal G 2/94 , G 4/95 , G 3/99 (Annex I)."
EPC Article 134,https://www.epo.org/en/legal/epc/2020/a134.html,"Title: EPC Article 134. Content: Article 134 FootnoteRef156 , FootnoteRef157 Representation before the European Patent Office (1) Representation of natural or legal persons in proceedings established by this Convention may only be undertaken by professional representatives whose names appear on a list maintained for this purpose by the European Patent Office. (2) Any natural person who (a) is a national of a Contracting State, (b) has his place of business or employment in a Contracting State and (c) FootnoteRef158 has passed the European qualifying examination may be entered on the list of professional representatives. (3) During a period of one year from the date on which the accession of a State to this Convention takes effect, entry on that list may also be requested by any natural person who (a) is a national of a Contracting State, (b) has his place of business or employment in the State having acceded to the Convention and (c) is entitled to represent natural or legal persons in patent matters before the central industrial property office of that State. Where such entitlement is not conditional upon the requirement of special professional qualifications, the person shall have regularly so acted in that State for at least five years. (4) Entry shall be effected upon request, accompanied by certificates indicating that the conditions laid down in paragraph 2 or 3 are fulfilled. (5) Persons whose names appear on the list of professional representatives shall be entitled to act in all proceedings established by this Convention. (6) For the purpose of acting as a professional representative, any person whose name appears on the list of professional representatives shall be entitled to establish a place of business in any Contracting State in which proceedings established by this Convention may be conducted, having regard to the Protocol on Centralisation annexed to this Convention. The authorities of such State may remove that entitlement in individual cases only in application of legal provisions adopted for the purpose of protecting public security and law and order. Before such action is taken, the President of the European Patent Office shall be consulted. (7) FootnoteRef159 The President of the European Patent Office may grant exemption from: (a) the requirement of paragraphs 2(a) or paragraphs 3(a) in special circumstances; (b) the requirement of paragraph 3(c) , second sentence, if the applicant furnishes proof that he has acquired the requisite qualification in another way. (8) Representation in proceedings established by this Convention may also be undertaken, in the same way as by a professional representative, by any legal practitioner qualified in a Contracting State and having his place of business in that State, to the extent that he is entitled in that State to act as a professional representative in patent matters. Paragraph 6 shall apply mutatis mutandis. FootnoteRef156 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef157 See decision of the President of the EPO of 21.11.2013 concerning the responsibilities of the Legal Division ( OJ EPO 2013, 600 ) and notice from the EPO of 12.05.2015 concerning representation before the EPO ( OJ EPO 2015, A55 ). See decisions of the Enlarged Board of Appeal G 2/94 , G 4/95 , G 3/99 , G 2/04 (Annex I). FootnoteRef158 See decision of the Administrative Council CA/D 26/08 of 10.12.2008 amending the Regulation on the European qualifying examination for professional representatives before the EPO, which entered into force on 01.01.2009 ( OJ EPO 2009, 9 ; see supplementary publication 2, OJ EPO 2019 ). FootnoteRef159 See decision of the President of the EPO ( OJ EPO 2012, 13 )."
EPC Article 134a,https://www.epo.org/en/legal/epc/2020/a134a.html,"Title: EPC Article 134a. Content: Article 134a FootnoteRef160 Institute of Professional Representatives before the European Patent Office (1) The Administrative Council shall be competent to adopt and amend provisions governing: (a) FootnoteRef161 the Institute of Professional Representatives before the European Patent Office, hereinafter referred to as the Institute; (b) the qualifications and training required of a person for admission to the European qualifying examination and the conduct of such examination; FootnoteRef162 (c) FootnoteRef163 the disciplinary power exercised by the Institute or the European Patent Office in respect of professional representatives; (d) the obligation of confidentiality on the professional representative and the privilege from disclosure in proceedings before the European Patent Office in respect of communications between a professional representative and his client or any other person. (2) Any person entered on the list of professional representatives referred to in Article 134, paragraph 1 , shall be a member of the Institute. FootnoteRef160 Inserted by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef161 See Regulation on the establishment of an Institute of Professional Representatives before the EPO ( OJ EPO 1997, 350 ) and the changes of 07.06.2002 ( OJ EPO 2002, 429 ff), 17.06.2004 ( OJ EPO 2004, 361 ) and 07.12.2006 ( OJ EPO 2007, 12 ). See decision of the Administrative Council CA/D 31/08 of 10.12.2008 determining the members of the Institute of Professional Representatives before the European Patent Office to whom Article 15 of the Protocol on Privileges and Immunities of the European Patent Organisation applies ( OJ EPO 2009, 28 ), which entered into force on 01.01.2009. FootnoteRef162 See Regulation on the European qualifying examination for professional representatives before the EPO as of 10.12.2008 (CA/D 26/08, OJ EPO 2009, 9 ), implementing provisions as of 10.12.2008 and instructions concerning the qualifications required for enrolment for the European qualifying examination (all published in the supplementary publication 2, OJ EPO 2019 ). FootnoteRef163 See Regulation on discipline for professional representatives of 21.10.1977 ( OJ EPO 1978, 91 ff; re amendment see OJ EPO 2008, 14 ), additional rules of procedure of the three disciplinary bodies of 06.06.1980 ( OJ EPO 1980, 176 ff; re amendments see OJ EPO 2007, 552 and 548 ) and Code of Conduct of the Institute of Professional Representatives before the EPO ( OJ EPO 2003, 523 ff)."
EPC Article 135,https://www.epo.org/en/legal/epc/2020/a135.html,"Title: EPC Article 135. Content: Article 135 FootnoteRef164 Request for conversion (1) The central industrial property office of a designated Contracting State shall, at the request of the applicant for or proprietor of a European patent, apply the procedure for the grant of a national patent in the following circumstances: (a) where the European patent application is deemed to be withdrawn under Article 77, paragraph 3 ; (b) in such other cases as are provided for by the national law, in which the European patent application is refused or withdrawn or deemed to be withdrawn, or the European patent is revoked under this Convention. (2) In the case referred to in paragraph 1(a) , the request for conversion shall be filed with the central industrial property office with which the European patent application has been filed. That office shall, subject to the provisions governing national security, transmit the request directly to the central industrial property offices of the Contracting States specified therein. (3) In the cases referred to in paragraph 1(b) , the request for conversion shall be submitted to the European Patent Office in accordance with the Implementing Regulations. It shall not be deemed to be filed until the conversion fee has been paid. The European Patent Office shall transmit the request to the central industrial property offices of the Contracting States specified therein. (4) The effect of the European patent application referred to in Article 66 shall lapse if the request for conversion is not submitted in due time. FootnoteRef164 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 136,https://www.epo.org/en/legal/epc/2020/a136.html,Title: EPC Article 136. Content: Article 136 FootnoteRef165 (deleted) FootnoteRef165 Deleted by the Act revising the European Patent Convention of 29.11.2000.
EPC Article 137,https://www.epo.org/en/legal/epc/2020/a137.html,"Title: EPC Article 137. Content: Article 137 FootnoteRef166 Formal requirements for conversion (1) A European patent application transmitted in accordance with Article 135, paragraph 2 or Article 135, paragraph 3 , shall not be subjected to formal requirements of national law which are different from or additional to those provided for in this Convention. (2) Any central industrial property office to which the European patent application is transmitted may require that the applicant shall, within a period of not less than two months: (a) pay the national application fee; and (b) file a translation of the original text of the European patent application in an official language of the State in question and, where appropriate, of the text as amended during proceedings before the European Patent Office which the applicant wishes to use as the basis for the national procedure. FootnoteRef166 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 138,https://www.epo.org/en/legal/epc/2020/a138.html,"Title: EPC Article 138. Content: Article 138 FootnoteRef167 Revocation of European patents (1) Subject to Article 139 , a European patent may be revoked with effect for a Contracting State only on the grounds that: (a) the subject-matter of the European patent is not patentable under Articles 52 to Article 57 ; (b) the European patent does not disclose the invention in a manner sufficiently clear and complete for it to be carried out by a person skilled in the art; (c) FootnoteRef168 the subject-matter of the European patent extends beyond the content of the application as filed or, if the patent was granted on a divisional application or on a new application filed under Article 61 , beyond the content of the earlier application as filed; (d) the protection conferred by the European patent has been extended; or (e) the proprietor of the European patent is not entitled under Article 60, paragraph 1 . (2) If the grounds for revocation affect the European patent only in part, the patent shall be limited by a corresponding amendment of the claims and revoked in part. (3) In proceedings before the competent court or authority relating to the validity of the European patent, the proprietor of the patent shall have the right to limit the patent by amending the claims. The patent as thus limited shall form the basis for the proceedings. FootnoteRef167 Amended by the Act revising the European Patent Convention of 29.11.2000. FootnoteRef168 See decisions/opinions of the Enlarged Board of Appeal G 3/89 , G 11/91 , G 2/95 (Annex I)."
EPC Article 139,https://www.epo.org/en/legal/epc/2020/a139.html,"Title: EPC Article 139. Content: Article 139 FootnoteRef169 Prior rights and rights arising on the same date (1) In any designated Contracting State a European patent application and a European patent shall have with regard to a national patent application and a national patent the same prior right effect as a national patent application and a national patent. (2) A national patent application and a national patent in a Contracting State shall have with regard to a European patent designating that Contracting State the same prior right effect as if the European patent were a national patent. (3) Any Contracting State may prescribe whether and on what terms an invention disclosed in both a European patent application or patent and a national application or patent having the same date of filing or, where priority is claimed, the same date of priority, may be protected simultaneously by both applications or patents. FootnoteRef169 See decisions of the Enlarged Board of Appeal G 1/03 , G 2/03 (Annex I)."
EPC Article 140,https://www.epo.org/en/legal/epc/2020/a140.html,"Title: EPC Article 140. Content: Article 140 FootnoteRef170 National utility models and utility certificates Articles 66 , Article 124 , Article 135 , Article 137 and Article 139 shall apply to utility models and utility certificates and to applications for utility models and utility certificates registered or deposited in the Contracting States whose laws make provision for such models or certificates. FootnoteRef170 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 141,https://www.epo.org/en/legal/epc/2020/a141.html,"Title: EPC Article 141. Content: Article 141 FootnoteRef171 Renewal fees for European patents (1) Renewal fees for a European patent may only be imposed for the years which follow that referred to in Article 86, paragraph 2 . (2) Any renewal fees falling due within two months of the publication in the European Patent Bulletin of the mention of the grant of the European patent shall be deemed to have been validly paid if they are paid within that period. Any additional fee provided for under national law shall not be charged. FootnoteRef171 Amended by the Act revising the European Patent Convention of 29.11.2000."
EPC Article 142,https://www.epo.org/en/legal/epc/2020/a142.html,"Title: EPC Article 142. Content: Article 142 FootnoteRef172 Unitary patents (1) Any group of Contracting States, which has provided by a special agreement that a European patent granted for those States has a unitary character throughout their territories, may provide that a European patent may only be granted jointly in respect of all those States. (2) Where any group of Contracting States has availed itself of the authorisation given in paragraph 1 , the provisions of this Part shall apply. FootnoteRef172 The group of EU member states participating in enhanced co-operation in the area of the creation of unitary patent protection implemented that co-operation by Regulation (EU) No. 1257/2012 of the European Parliament and of the Council and Council Regulation No. 1260/2012 ( OJ EPO 2013, 110 , 111 and 132 ), thereby availing itself of the authorisation given in Article 142(1) and the provisions of Part IX of the EPC. The third component of the EU ""patent package"" is the Agreement on a Unified Patent Court ( OJ EPO 2013, 286 , 287 )."
EPC Article 143,https://www.epo.org/en/legal/epc/2020/a143.html,"Title: EPC Article 143. Content: Article 143 FootnoteRef173 Special departments of the European Patent Office (1) The group of Contracting States may give additional tasks to the European Patent Office. (2) Special departments common to the Contracting States in the group may be set up within the European Patent Office in order to carry out the additional tasks. The President of the European Patent Office shall direct such special departments; Article 10, paragraphs 2 and Article 10, paragraphs 3 , shall apply mutatis mutandis. FootnoteRef173 See decision of the President of the EPO of 30.05.2022 concerning the allocation of the tasks to be carried out by the European Patent Office in relation to the European patent with unitary effect and concerning the entrustment of duties incumbent on the Unitary Patent Protection Division ( OJ EPO 2022, A69 )."
EPC Article 144,https://www.epo.org/en/legal/epc/2020/a144.html,"Title: EPC Article 144. Content: Article 144 Representation before special departments The group of Contracting States may lay down special provisions to govern representation of parties before the departments referred to in Article 143, paragraph 2 ."
EPC Article 145,https://www.epo.org/en/legal/epc/2020/a145.html,"Title: EPC Article 145. Content: Article 145 Select committee of the Administrative Council (1) The group of Contracting States may set up a select committee of the Administrative Council for the purpose of supervising the activities of the special departments set up under Article 143, paragraph 2 ; the European Patent Office shall place at its disposal such staff, premises and equipment as may be necessary for the performance of its duties. The President of the European Patent Office shall be responsible for the activities of the special departments to the select committee of the Administrative Council. (2) The composition, powers and functions of the select committee shall be determined by the group of Contracting States."
EPC Article 146,https://www.epo.org/en/legal/epc/2020/a146.html,"Title: EPC Article 146. Content: Article 146 Cover for expenditure for carrying out special tasks Where additional tasks have been given to the European Patent Office under Article 143 , the group of Contracting States shall bear the expenses incurred by the Organisation in carrying out these tasks. Where special departments have been set up in the European Patent Office to carry out these additional tasks, the group shall bear the expenditure on staff, premises and equipment chargeable in respect of these departments. Article 39, paragraphs 3 and 4 , Article 41 and Article 47 shall apply mutatis mutandis."
EPC Article 147,https://www.epo.org/en/legal/epc/2020/a147.html,"Title: EPC Article 147. Content: Article 147 Payments in respect of renewal fees for unitary patents If the group of Contracting States has fixed a common scale of renewal fees in respect of European patents, the proportion referred to in Article 39, paragraph 1 , shall be calculated on the basis of the common scale; the minimum amount referred to in Article 39, paragraph 1 , shall apply to the unitary patent. Article 39, paragraphs 3 and Article 39, paragraphs 4 , shall apply mutatis mutandis."
EPC Article 148,https://www.epo.org/en/legal/epc/2020/a148.html,"Title: EPC Article 148. Content: Article 148 The European patent application as an object of property (1) Article 74 shall apply unless the group of Contracting States has specified otherwise. (2) The group of Contracting States may provide that a European patent application for which these Contracting States are designated may only be transferred, mortgaged or subjected to any legal means of execution in respect of all the Contracting States of the group and in accordance with the provisions of the special agreement."
