ref,url,content
Article 27(6),https://www.wipo.int/pct/en/texts/articles/a27.html,The national law may require that the applicant furnish evidence in respect of any substantive condition of patentability prescribed by such law.
Article 27(7),https://www.wipo.int/pct/en/texts/articles/a27.html,"Any receiving Office or, once the processing of the international application has started in the designated Office, that Office may apply the national law as far as it relates to any requirement that the applicant be represented by an agent having the right to represent applicants before the said Office and/or that the applicant have an address in the designated State for the purpose of receiving notifications."
Article 27(8),https://www.wipo.int/pct/en/texts/articles/a27.html,"Nothing in this Treaty and the Regulations is intended to be construed as limiting the freedom of any Contracting State to apply measures deemed necessary for the preservation of its national security or to limit, for the protection of the general economic interests of that State, the right of its own residents or nationals to file international applications."
Article 28(1),https://www.wipo.int/pct/en/texts/articles/a28.html,"The applicant shall be given the opportunity to amend the claims, the description, and the drawings, before each designated Office within the prescribed time limit. No designated Office shall grant a patent, or refuse the grant of a patent, before such time limit has expired except with the express consent of the applicant."
Article 28(2),https://www.wipo.int/pct/en/texts/articles/a28.html,The amendments shall not go beyond the disclosure in the international application as filed unless the national law of the designated State permits them to go beyond the said disclosure.
Article 28(3),https://www.wipo.int/pct/en/texts/articles/a28.html,The amendments shall be in accordance with the national law of the designated State in all respects not provided for in this Treaty and the Regulations.
Article 28(4),https://www.wipo.int/pct/en/texts/articles/a28.html,"Where the designated Office requires a translation of the international application, the amendments shall be in the language of the translation."
Article 29(1),https://www.wipo.int/pct/en/texts/articles/a29.html,"As far as the protection of any rights of the applicant in a designated State is concerned, the effects, in that State, of the international publication of an international application shall, subject to the provisions of paragraphs (2) to (4), be the same as those which the national law of the designated State provides for the compulsory national publication of unexamined national applications as such."
Article 29(2),https://www.wipo.int/pct/en/texts/articles/a29.html,"If the language in which the international publication has been effected is different from the language in which publications under the national law are effected in the designated State, the said national law may provide that the effects provided for in paragraph (1) shall be applicable only from such time as:"
Article 29(2)(i),https://www.wipo.int/pct/en/texts/articles/a29.html,"a translation into the latter language has been published as provided by the national law, or"
Article 29(2)(ii),https://www.wipo.int/pct/en/texts/articles/a29.html,"a translation into the latter language has been made available to the public, by laying open for public inspection as provided by the national law, or"
Article 29(2)(iii),https://www.wipo.int/pct/en/texts/articles/a29.html,"a translation into the latter language has been transmitted by the applicant to the actual or prospective unauthorized user of the invention claimed in the international application, or"
Article 29(2)(iv),https://www.wipo.int/pct/en/texts/articles/a29.html,"both the acts described in (i) and (iii), or both the acts described in (ii) and (iii), have taken place."
Article 29(3),https://www.wipo.int/pct/en/texts/articles/a29.html,"The national law of any designated State may provide that, where the international publication has been effected, on the request of the applicant, before the expiration of 18 months from the priority date, the effects provided for in paragraph (1) shall be applicable only from the expiration of 18 months from the priority date."
Article 29(4),https://www.wipo.int/pct/en/texts/articles/a29.html,The national law of any designated State may provide that the effects provided for in paragraph (1) shall be applicable only from the date on which a copy of the international application as published under Article 21 has been received in the national Office of or acting for such State. The said Office shall publish the date of receipt in its gazette as soon as possible.
Article 30(1),https://www.wipo.int/pct/en/texts/articles/a30.html,"Subject to the provisions of subparagraph (b), the International Bureau and the International Searching Authorities shall not allow access by any person or authority to the international application before the international publication of that application, unless requested or authorized by the applicant."
Article 30(1)(b),https://www.wipo.int/pct/en/texts/articles/a30.html,"The provisions of subparagraph (a) shall not apply to any transmittal to the competent International Searching Authority, to transmittals provided for under Article 13, and to communications provided for under Article 20."
Article 30(2),https://www.wipo.int/pct/en/texts/articles/a30.html,"No national Office shall allow access to the international application by third parties, unless requested or authorized by the applicant, before the earliest of the following dates:"
Article 30(2)(a)(i),https://www.wipo.int/pct/en/texts/articles/a30.html,"date of the international publication of the international application,"
Article 30(2)(a)(ii),https://www.wipo.int/pct/en/texts/articles/a30.html,"date of the receipt of the communication of the international application under Article 20,"
Article 30(2)(a)(iii),https://www.wipo.int/pct/en/texts/articles/a30.html,date of the receipt of a copy of the international application under Article 22.
Article 30(2)(b),https://www.wipo.int/pct/en/texts/articles/a30.html,"The provisions of subparagraph (a) shall not prevent any national Office from informing third parties that it has been designated, or from publishing that fact. Such information or publication may, however, contain only the following data: identification of the receiving Office, name of the applicant, international filing date, international application number, and title of the invention."
Article 30(2)(c),https://www.wipo.int/pct/en/texts/articles/a30.html,The provisions of subparagraph (a) shall not prevent any designated Office from allowing access to the international application for the purposes of the judicial authorities.
Article 30(3),https://www.wipo.int/pct/en/texts/articles/a30.html,The provisions of paragraph (2)(a) shall apply to any receiving Office except as far as transmittals provided for under Article 12(1) are concerned.
Article 30(4),https://www.wipo.int/pct/en/texts/articles/a30.html,"For the purposes of this Article, the term ""access"" covers any means by which third parties may acquire cognizance, including individual communication and general publication, provided, however, that no national Office shall generally publish an international application or its translation before the international publication or, if international publication has not taken place by the expiration of 20 months from the priority date, before the expiration of 20 months from the said priority date."
Article 31(1),https://www.wipo.int/pct/en/texts/articles/a31.html,"On the demand of the applicant, his international application shall be the subject of an international preliminary examination as provided in the following provisions and the Regulations."
Article 31(2),https://www.wipo.int/pct/en/texts/articles/a31.html,"Any applicant who is a resident or national, as defined in the Regulations, of a Contracting State bound by Chapter II, and whose international application has been filed with the receiving Office of or acting for such State, may make a demand for international preliminary examination."
Article 31(2)(b),https://www.wipo.int/pct/en/texts/articles/a31.html,The Assembly may decide to allow persons entitled to file international applications to make a demand for international preliminary examination even if they are residents or nationals of a State not party to this Treaty or not bound by Chapter II.
Article 31(3),https://www.wipo.int/pct/en/texts/articles/a31.html,The demand for international preliminary examination shall be made separately from the international application. The demand shall contain the prescribed particulars and shall be in the prescribed language and form.
Article 31(4),https://www.wipo.int/pct/en/texts/articles/a31.html,"The demand shall indicate the Contracting State or States in which the applicant intends to use the results of the international preliminary examination (""elected States""). Additional Contracting States may be elected later. Election may relate only to Contracting States already designated under Article 4."
Article 31(4)(b),https://www.wipo.int/pct/en/texts/articles/a31.html,Applicants referred to in paragraph (2)(a) may elect any Contracting State bound by Chapter II. Applicants referred to in paragraph (2)(b) may elect only such Contracting States bound by Chapter II as have declared that they are prepared to be elected by such applicants.
Article 31(5),https://www.wipo.int/pct/en/texts/articles/a31.html,The demand shall be subject to the payment of the prescribed fees within the prescribed time limit.
Article 31(6),https://www.wipo.int/pct/en/texts/articles/a31.html,The demand shall be submitted to the competent International Preliminary Examining Authority referred to in Article 32.
Article 31(6)(b),https://www.wipo.int/pct/en/texts/articles/a31.html,Any later election shall be submitted to the International Bureau.
Article 31(7),https://www.wipo.int/pct/en/texts/articles/a31.html,Each elected Office shall be notified of its election.
Article 32(1),https://www.wipo.int/pct/en/texts/articles/a32.html,International preliminary examination shall be carried out by the International Preliminary Examining Authority.
Article 32(2),https://www.wipo.int/pct/en/texts/articles/a32.html,"In the case of demands referred to in Article 31(2)(a), the receiving Office, and, in the case of demands referred to in Article 31(2)(b), the Assembly, shall, in accordance with the applicable agreement between the interested International Preliminary Examining Authority or Authorities and the International Bureau, specify the International Preliminary Examining Authority or Authorities competent for the preliminary examination."
Article 32(3),https://www.wipo.int/pct/en/texts/articles/a32.html,"The provisions of Article 16(3) shall apply, mutatis mutandis, in respect of International Preliminary Examining Authorities."
Article 33(1),https://www.wipo.int/pct/en/texts/articles/a33.html,"The objective of the international preliminary examination is to formulate a preliminary and non-binding opinion on the questions whether the claimed invention appears to be novel, to involve an inventive step (to be non-obvious), and to be industrially applicable."
Article 33(2),https://www.wipo.int/pct/en/texts/articles/a33.html,"For the purposes of the international preliminary examination, a claimed invention shall be considered novel if it is not anticipated by the prior art as defined in the Regulations."
Article 33(3),https://www.wipo.int/pct/en/texts/articles/a33.html,"For the purposes of the international preliminary examination, a claimed invention shall be considered to involve an inventive step if, having regard to the prior art as defined in the Regulations, it is not, at the prescribed relevant date, obvious to a person skilled in the art."
Article 33(4),https://www.wipo.int/pct/en/texts/articles/a33.html,"For the purposes of the international preliminary examination, a claimed invention shall be considered industrially applicable if, according to its nature, it can be made or used (in the technological sense) in any kind of industry. ""Industry"" shall be understood in its broadest sense, as in the Paris Convention for the Protection of Industrial Property."
Article 33(5),https://www.wipo.int/pct/en/texts/articles/a33.html,"The criteria described above merely serve the purposes of international preliminary examination. Any Contracting State may apply additional or different criteria for the purpose of deciding whether, in that State, the claimed invention is patentable or not."
Article 33(6),https://www.wipo.int/pct/en/texts/articles/a33.html,The international preliminary examination shall take into consideration all the documents cited in the international search report. It may take into consideration any additional documents considered to be relevant in the particular case.
Article 34(1),https://www.wipo.int/pct/en/texts/articles/a34.html,"Procedure before the International Preliminary Examining Authority shall be governed by the provisions of this Treaty, the Regulations, and the agreement which the International Bureau shall conclude, subject to this Treaty and the Regulations, with the said Authority."
Article 34(2),https://www.wipo.int/pct/en/texts/articles/a34.html,The applicant shall have a right to communicate orally and in writing with the International Preliminary Examining Authority.
Article 34(2)(b),https://www.wipo.int/pct/en/texts/articles/a34.html,"The applicant shall have a right to amend the claims, the description, and the drawings, in the prescribed manner and within the prescribed time limit, before the international preliminary examination report is established. The amendment shall not go beyond the disclosure in the international application as filed."
Article 34(2)(c),https://www.wipo.int/pct/en/texts/articles/a34.html,The applicant shall receive at least one written opinion from the International Preliminary Examining Authority unless such Authority considers that all of the following conditions are fulfilled:
Article 34(2)(c)(i),https://www.wipo.int/pct/en/texts/articles/a34.html,"the invention satisfies the criteria set forth in Article 33(1),"
Article 34(2)(c)(ii),https://www.wipo.int/pct/en/texts/articles/a34.html,"the international application complies with the requirements of this Treaty and the Regulations in so far as checked by that Authority,"
Article 34(2)(c)(iii),https://www.wipo.int/pct/en/texts/articles/a34.html,"no observations are intended to be made under Article 35(2), last sentence."
Article 34(2)(d),https://www.wipo.int/pct/en/texts/articles/a34.html,The applicant may respond to the written opinion.
Article 34(3),https://www.wipo.int/pct/en/texts/articles/a34.html,"If the International Preliminary Examining Authority considers that the international application does not comply with the requirement of unity of invention as set forth in the Regulations, it may invite the applicant, at his option, to restrict the claims so as to comply with the requirement or to pay additional fees."
Article 34(3)(b),https://www.wipo.int/pct/en/texts/articles/a34.html,"The national law of any elected State may provide that, where the applicant chooses to restrict the claims under subparagraph (a), those parts of the international application which, as a consequence of the restriction, are not to be the subject of international preliminary examination shall, as far as effects in that State are concerned, be considered withdrawn unless a special fee is paid by the applicant to the national Office of that State."
Article 34(3)(c),https://www.wipo.int/pct/en/texts/articles/a34.html,"If the applicant does not comply with the invitation referred to in subparagraph (a) within the prescribed time limit, the International Preliminary Examining Authority shall establish an international preliminary examination report on those parts of the international application which relate to what appears to be the main invention and shall indicate the relevant facts in the said report. The national law of any elected State may provide that, where its national Office finds the invitation of the International Preliminary Examining Authority justified, those parts of the international application which do not relate to the main invention shall, as far as effects in that State are concerned, be considered withdrawn unless a special fee is paid by the applicant to that Office."
Article 34(4),https://www.wipo.int/pct/en/texts/articles/a34.html,If the International Preliminary Examining Authority considers
Article 34(4)(a)(i),https://www.wipo.int/pct/en/texts/articles/a34.html,"that the international application relates to a subject matter on which the International Preliminary Examining Authority is not required, under the Regulations, to carry out an international preliminary examination, and in the particular case decides not to carry out such examination, or"
Article 34(4)(a)(ii),https://www.wipo.int/pct/en/texts/articles/a34.html,"that the description, the claims, or the drawings, are so unclear, or the claims are so inadequately supported by the description, that no meaningful opinion can be formed on the novelty, inventive step (non-obviousness), or industrial applicability, of the claimed invention,"
Article 34(4)(b),https://www.wipo.int/pct/en/texts/articles/a34.html,"If any of the situations referred to in subparagraph (a) is found to exist in, or in connection with, certain claims only, the provisions of that subparagraph shall apply only to the said claims."
Article 35(1),https://www.wipo.int/pct/en/texts/articles/a35.html,The international preliminary examination report shall be established within the prescribed time limit and in the prescribed form.
Article 35(2),https://www.wipo.int/pct/en/texts/articles/a35.html,"The international preliminary examination report shall not contain any statement on the question whether the claimed invention is or seems to be patentable or unpatentable according to any national law. It shall state, subject to the provisions of paragraph (3), in relation to each claim, whether the claim appears to satisfy the criteria of novelty, inventive step (non-obviousness), and industrial applicability, as defined for the purposes of the international preliminary examination in Article 33(1) to (4). The statement shall be accompanied by the citation of the documents believed to support the stated conclusion with such explanations as the circumstances of the case may require. The statement shall also be accompanied by such other observations as the Regulations provide for."
Article 35(3),https://www.wipo.int/pct/en/texts/articles/a35.html,"If, at the time of establishing the international preliminary examination report, the International Preliminary Examining Authority considers that any of the situations referred to in Article 34(4)(a) exists, that report shall state this opinion and the reasons therefor. It shall not contain any statement as provided in paragraph (2)."
Article 35(3)(b),https://www.wipo.int/pct/en/texts/articles/a35.html,"If a situation under Article 34(4)(b) is found to exist, the international preliminary examination report shall, in relation to the claims in question, contain the statement as provided in subparagraph (a), whereas, in relation to the other claims, it shall contain the statement as provided in paragraph (2)."
Article 36(1),https://www.wipo.int/pct/en/texts/articles/a36.html,"The international preliminary examination report, together with the prescribed annexes, shall be transmitted to the applicant and to the International Bureau."
Article 36(2),https://www.wipo.int/pct/en/texts/articles/a36.html,The international preliminary examination report and its annexes shall be translated into the prescribed languages.
Article 36(2)(b),https://www.wipo.int/pct/en/texts/articles/a36.html,"Any translation of the said report shall be prepared by or under the responsibility of the International Bureau, whereas any translation of the said annexes shall be prepared by the applicant."
Article 36(3),https://www.wipo.int/pct/en/texts/articles/a36.html,"The international preliminary examination report, together with its translation (as prescribed) and its annexes (in the original language), shall be communicated by the International Bureau to each elected Office."
Article 36(3)(b),https://www.wipo.int/pct/en/texts/articles/a36.html,The prescribed translation of the annexes shall be transmitted within the prescribed time limit by the applicant to the elected Offices.
Article 36(4),https://www.wipo.int/pct/en/texts/articles/a36.html,"The provisions of Article 20(3) shall apply, mutatis mutandis, to copies of any document which is cited in the international preliminary examination report and which was not cited in the international search report."
Article 37(1),https://www.wipo.int/pct/en/texts/articles/a37.html,The applicant may withdraw any or all elections.
Article 37(2),https://www.wipo.int/pct/en/texts/articles/a37.html,"If the election of all elected States is withdrawn, the demand shall be considered withdrawn."
Article 37(3),https://www.wipo.int/pct/en/texts/articles/a37.html,Any withdrawal shall be notified to the International Bureau.
Article 37(3)(b),https://www.wipo.int/pct/en/texts/articles/a37.html,The elected Offices concerned and the International Preliminary Examining Authority concerned shall be notified accordingly by the International Bureau.
Article 37(4),https://www.wipo.int/pct/en/texts/articles/a37.html,"Subject to the provisions of subparagraph (b), withdrawal of the demand or of the election of a Contracting State shall, unless the national law of that State provides otherwise, be considered to be withdrawal of the international application as far as that State is concerned."
Article 37(4)(b),https://www.wipo.int/pct/en/texts/articles/a37.html,"Withdrawal of the demand or of the election shall not be considered to be withdrawal of the international application if such withdrawal is effected prior to the expiration of the applicable time limit under Article 22; however, any Contracting State may provide in its national law that the aforesaid shall apply only if its national Office has received, within the said time limit, a copy of the international application, together with a translation (as prescribed), and the national fee."
Article 38(1),https://www.wipo.int/pct/en/texts/articles/a38.html,"Neither the International Bureau nor the International Preliminary Examining Authority shall, unless requested or authorized by the applicant, allow access within the meaning, and with the proviso, of Article 30(4) to the file of the international preliminary examination by any person or authority at any time, except by the elected Offices once the international preliminary examination report has been established."
Article 38(2),https://www.wipo.int/pct/en/texts/articles/a38.html,"Subject to the provisions of paragraph (1) and Articles 36(1) and (3) and 37(3)(b), neither the International Bureau nor the International Preliminary Examining Authority shall, unless requested or authorized by the applicant, give information on the issuance or nonissuance of an international preliminary examination report and on the withdrawal or nonwithdrawal of the demand or of any election."
Article 39(1),https://www.wipo.int/pct/en/texts/articles/a39.html,"If the election of any Contracting State has been effected prior to the expiration of the 19th month from the priority date, the provisions of Article 22 shall not apply to such State and the applicant shall furnish a copy of the international application (unless the communication under Article 20 has already taken place) and a translation thereof (as prescribed), and pay the national fee (if any), to each elected Office not later than at the expiration of 30 months from the priority date."
Article 39(1)(b),https://www.wipo.int/pct/en/texts/articles/a39.html,"Any national law may, for performing the acts referred to in subparagraph (a), fix time limits which expire later than the time limit provided for in that subparagraph."
Article 39(2),https://www.wipo.int/pct/en/texts/articles/a39.html,The effect provided for in Article 11(3) shall cease in the elected State with the same consequences as the withdrawal of any national application in that State if the applicant fails to perform the acts referred to in paragraph (1)(a) within the time limit applicable under paragraph (1)(a) or (b).
Article 39(3),https://www.wipo.int/pct/en/texts/articles/a39.html,Any elected Office may maintain the effect provided for in Article 11(3) even where the applicant does not comply with the requirements provided for in paragraph (1)(a) or (b).
Article 40(1),https://www.wipo.int/pct/en/texts/articles/a40.html,"If the election of any Contracting State has been effected prior to the expiration of the 19th month from the priority date, the provisions of Article 23 shall not apply to such State and the national Office of or acting for that State shall not proceed, subject to the provisions of paragraph (2), to the examination and other processing of the international application prior to the expiration of the applicable time limit under Article 39."
Article 40(2),https://www.wipo.int/pct/en/texts/articles/a40.html,"Notwithstanding the provisions of paragraph (1), any elected Office may, on the express request of the applicant, proceed to the examination and other processing of the international application at any time."
Article 41(1),https://www.wipo.int/pct/en/texts/articles/a41.html,"The applicant shall be given the opportunity to amend the claims, the description, and the drawings, before each elected Office within the prescribed time limit. No elected Office shall grant a patent, or refuse the grant of a patent, before such time limit has expired, except with the express consent of the applicant."
Article 41(2),https://www.wipo.int/pct/en/texts/articles/a41.html,"The amendments shall not go beyond the disclosure in the international application as filed, unless the national law of the elected State permits them to go beyond the said disclosure."
Article 41(3),https://www.wipo.int/pct/en/texts/articles/a41.html,The amendments shall be in accordance with the national law of the elected State in all respects not provided for in this Treaty and the Regulations.
Article 41(4),https://www.wipo.int/pct/en/texts/articles/a41.html,"Where an elected Office requires a translation of the international application, the amendments shall be in the language of the translation."
Article 42(1),https://www.wipo.int/pct/en/texts/articles/a42.html,"No elected Office receiving the international preliminary examination report may require that the applicant furnish copies, or information on the contents, of any papers connected with the examination relating to the same international application in any other elected Office."
Article 43(1),https://www.wipo.int/pct/en/texts/articles/a43.html,"In respect of any designated or elected State whose law provides for the grant of inventors' certificates, utility certificates, utility models, patents or certificates of addition, inventors' certificates of addition, or utility certificates of addition, the applicant may indicate, as prescribed in the Regulations, that his international application is for the grant, as far as that State is concerned, of an inventor's certificate, a utility certificate, or a utility model, rather than a patent, or that it is for the grant of a patent or certificate of addition, an inventor's certificate of addition, or a utility certificate of addition, and the ensuing effect shall be governed by the applicant's choice. For the purposes of this Article and any Rule thereunder, Article 2(ii) shall not apply."
Article 44(1),https://www.wipo.int/pct/en/texts/articles/a44.html,"In respect of any designated or elected State whose law permits an application, while being for the grant of a patent or one of the other kinds of protection referred to in Article 43, to be also for the grant of another of the said kinds of protection, the applicant may indicate, as prescribed in the Regulations, the two kinds of protection he is seeking, and the ensuing effect shall be governed by the applicant’s indications. For the purposes of this Article, Article 2(ii) shall not apply."
Article 45(1),https://www.wipo.int/pct/en/texts/articles/a45.html,"Any treaty providing for the grant of regional patents (“regional patent treaty”), and giving to all persons who, according to Article 9, are entitled to file international applications the right to file applications for such patents, may provide that international applications designating or electing a State party to both the regional patent treaty and the present Treaty may be filed as applications for such patents."
Article 45(2),https://www.wipo.int/pct/en/texts/articles/a45.html,The national law of the said designated or elected State may provide that any designation or election of such State in the international application shall have the effect of an indication of the wish to obtain a regional patent under the regional patent treaty.
Article 46(1),https://www.wipo.int/pct/en/texts/articles/a46.html,"If, because of an incorrect translation of the international application, the scope of any patent granted on that application exceeds the scope of the international application in its original language, the competent authorities of the Contracting State concerned may accordingly and retroactively limit the scope of the patent, and declare it null and void to the extent that its scope has exceeded the scope of the international application in its original language."
Article 47(1),https://www.wipo.int/pct/en/texts/articles/a47.html,The details for computing time limits referred to in this Treaty are governed by the Regulations.
Article 47(2),https://www.wipo.int/pct/en/texts/articles/a47.html,"All time limits fixed in Chapters I and II of this Treaty may, outside any revision under Article 60, be modified by a decision of the Contracting States."
Article 47(2)(b),https://www.wipo.int/pct/en/texts/articles/a47.html,Such decisions shall be made in the Assembly or through voting by correspondence and must be unanimous.
Article 47(2)(c),https://www.wipo.int/pct/en/texts/articles/a47.html,The details of the procedure are governed by the Regulations.
Article 48(1),https://www.wipo.int/pct/en/texts/articles/a48.html,"Where any time limit fixed in this Treaty or the Regulations is not met because of interruption in the mail service or unavoidable loss or delay in the mail, the time limit shall be deemed to be met in the cases and subject to the proof and other conditions prescribed in the Regulations."
Article 48(2),https://www.wipo.int/pct/en/texts/articles/a48.html,"Any Contracting State shall, as far as that State is concerned, excuse, for reasons admitted under its national law, any delay in meeting any time limit."
Article 48(2)(b),https://www.wipo.int/pct/en/texts/articles/a48.html,"Any Contracting State may, as far as that State is concerned, excuse, for reasons other than those referred to in subparagraph (a), any delay in meeting any time limit."
Article 49(1),https://www.wipo.int/pct/en/texts/articles/a49.html,"Any attorney, patent agent, or other person, having the right to practice before the national Office with which the international application was filed, shall be entitled to practice before the International Bureau and the competent International Searching Authority and competent International Preliminary Examining Authority in respect of that application."
Article 50(1),https://www.wipo.int/pct/en/texts/articles/a50.html,"The International Bureau may furnish services by providing technical and any other pertinent information available to it on the basis of published documents, primarily patents and published applications (referred to in this Article as “the information services”)."
Article 50(2),https://www.wipo.int/pct/en/texts/articles/a50.html,"The International Bureau may provide these information services either directly or through one or more International Searching Authorities or other national or international specialized institutions, with which the International Bureau may reach agreement."
Article 50(3),https://www.wipo.int/pct/en/texts/articles/a50.html,"The information services shall be operated in a way particularly facilitating the acquisition by Contracting States which are developing countries of technical knowledge and technology, including available published know-how."
Article 50(4),https://www.wipo.int/pct/en/texts/articles/a50.html,The information services shall be available to Governments of Contracting States and their nationals and residents. The Assembly may decide to make these services available also to others.
Article 50(5),https://www.wipo.int/pct/en/texts/articles/a50.html,"Any service to Governments of Contracting States shall be furnished at cost, provided that, when the Government is that of a Contracting State which is a developing country, the service shall be furnished below cost if the difference can be covered from profit made on services furnished to others than Governments of Contracting States or from the sources referred to in Article 51(4)."
Article 50(5)(b),https://www.wipo.int/pct/en/texts/articles/a50.html,The cost referred to in subparagraph (a) is to be understood as cost over and above costs normally incident to the performance of the services of a national Office or the obligations of an International Searching Authority.
Article 50(6),https://www.wipo.int/pct/en/texts/articles/a50.html,"The details concerning the implementation of the provisions of this Article shall be governed by decisions of the Assembly and, within the limits to be fixed by the Assembly, such working groups as the Assembly may set up for that purpose."
Article 50(7),https://www.wipo.int/pct/en/texts/articles/a50.html,"The Assembly shall, when it considers it necessary, recommend methods of providing financing supplementary to those referred to in paragraph (5)."
Article 51(1),https://www.wipo.int/pct/en/texts/articles/a51.html,The Assembly shall establish a Committee for Technical Assistance (referred to in this Article as “the Committee”).
Article 51(2),https://www.wipo.int/pct/en/texts/articles/a51.html,"The members of the Committee shall be elected among the Contracting States, with due regard to the representation of developing countries."
Article 51(2)(b),https://www.wipo.int/pct/en/texts/articles/a51.html,"The Director General shall, on his own initiative or at the request of the Committee, invite representatives of intergovernmental organizations concerned with technical assistance to developing countries to participate in the work of the Committee."
Article 51(3),https://www.wipo.int/pct/en/texts/articles/a51.html,The task of the Committee shall be to organize and supervise technical assistance for Contracting States which are developing countries in developing their patent systems individually or on a regional basis.
Article 51(3)(b),https://www.wipo.int/pct/en/texts/articles/a51.html,"The technical assistance shall comprise, among other things, the training of specialists, the loaning of experts, and the supply of equipment both for demonstration and for operational purposes."
Article 51(4),https://www.wipo.int/pct/en/texts/articles/a51.html,"The International Bureau shall seek to enter into agreements, on the one hand, with international financing organizations and intergovernmental organizations, particularly the United Nations, the agencies of the United Nations, and the Specialized Agencies connected with the United Nations concerned with technical assistance, and, on the other hand, with the Governments of the States receiving the technical assistance, for the financing of projects pursuant to this Article."
Article 51(5),https://www.wipo.int/pct/en/texts/articles/a51.html,"The details concerning the implementation of the provisions of this Article shall be governed by decisions of the Assembly and, within the limits to be fixed by the Assembly, such working groups as the Assembly may set up for that purpose."
Article 52(1),https://www.wipo.int/pct/en/texts/articles/a52.html,Nothing in this Chapter shall affect the financial provisions contained in any other Chapter of this Treaty. Such provisions are not applicable to the present Chapter or to its implementation.
Article 53(1),https://www.wipo.int/pct/en/texts/articles/a53.html,"The Assembly shall, subject to Article 57(8), consist of the Contracting States."
Article 53(1)(b),https://www.wipo.int/pct/en/texts/articles/a53.html,"The Government of each Contracting State shall be represented by one delegate, who may be assisted by alternate delegates, advisors, and experts."
Article 53(2),https://www.wipo.int/pct/en/texts/articles/a53.html,The Assembly shall:
Article 53(2)(a)(i),https://www.wipo.int/pct/en/texts/articles/a53.html,deal with all matters concerning the maintenance and development of the Union and the implementation of this Treaty
Article 53(2)(a)(ii),https://www.wipo.int/pct/en/texts/articles/a53.html,perform such tasks as are specifically assigned to it under other provisions of this Treaty
Article 53(2)(a)(iii),https://www.wipo.int/pct/en/texts/articles/a53.html,give directions to the International Bureau concerning the preparation for revision conferences
Article 53(2)(a)(iv),https://www.wipo.int/pct/en/texts/articles/a53.html,"review and approve the reports and activities of the Director General concerning the Union, and give him all necessary instructions concerning matters within the competence of the Union"
Article 53(2)(a)(v),https://www.wipo.int/pct/en/texts/articles/a53.html,"review and approve the reports and activities of the Executive Committee established under paragraph (9), and give instructions to such Committee"
Article 53(2)(a)(vi),https://www.wipo.int/pct/en/texts/articles/a53.html,"determine the program and adopt the triennial* budget of the Union, and approve its final accounts"
Article 53(2)(a)(vii),https://www.wipo.int/pct/en/texts/articles/a53.html,adopt the financial regulations of the Union
Article 53(2)(a)(viii),https://www.wipo.int/pct/en/texts/articles/a53.html,establish such committees and working groups as it deems appropriate to achieve the objectives of the Union
Article 53(2)(a)(ix),https://www.wipo.int/pct/en/texts/articles/a53.html,"determine which States other than Contracting States and, subject to the provisions of paragraph (8), which intergovernmental and international non-governmental organizations shall be admitted to its meetings as observers"
Article 53(2)(a)(x),https://www.wipo.int/pct/en/texts/articles/a53.html,take any other appropriate action designed to further the objectives of the Union and perform such other functions as are appropriate under this Treaty.
Article 53(2)(b),https://www.wipo.int/pct/en/texts/articles/a53.html,"With respect to matters which are of interest also to other Unions administered by the Organization, the Assembly shall make its decisions after having heard the advice of the Coordination Committee of the Organization."
Article 53(3),https://www.wipo.int/pct/en/texts/articles/a53.html,"A delegate may represent, and vote in the name of, one State only."
Article 53(4),https://www.wipo.int/pct/en/texts/articles/a53.html,Each Contracting State shall have one vote.
Article 53(5),https://www.wipo.int/pct/en/texts/articles/a53.html,One-half of the Contracting States shall constitute a quorum.
Article 53(5)(b),https://www.wipo.int/pct/en/texts/articles/a53.html,"In the absence of the quorum, the Assembly may make decisions but, with the exception of decisions concerning its own procedure, all such decisions shall take effect only if the quorum and the required majority are attained through voting by correspondence as provided in the Regulations."
Article 53(6),https://www.wipo.int/pct/en/texts/articles/a53.html,"Subject to the provisions of Articles 47(2)(b), 58(2)(b), 58(3) and 61(2)(b), the decisions of the Assembly shall require two-thirds of the votes cast."
Article 53(6)(b),https://www.wipo.int/pct/en/texts/articles/a53.html,Abstentions shall not be considered as votes.
Article 53(7),https://www.wipo.int/pct/en/texts/articles/a53.html,"In connection with matters of exclusive interest to States bound by Chapter II, any reference to Contracting States in paragraphs (4), (5), and (6), shall be considered as applying only to States bound by Chapter II ."
Article 53(8),https://www.wipo.int/pct/en/texts/articles/a53.html,Any intergovernmental organization appointed as International Searching or Preliminary Examining Authority shall be admitted as observer to the Assembly.
Article 53(9),https://www.wipo.int/pct/en/texts/articles/a53.html,"When the number of Contracting States exceeds forty, the Assembly shall establish an Executive Committee. Any reference to the Executive Committee in this Treaty and the Regulations shall be construed as references to such Committee once it has been established."
Article 53(10),https://www.wipo.int/pct/en/texts/articles/a53.html,"Until the Executive Committee has been established, the Assembly shall approve, within the limits of the program and triennial* budget, the annual programs and budgets prepared by the Director General."
Article 53(11),https://www.wipo.int/pct/en/texts/articles/a53.html,"The Assembly shall meet in every second calendar year in ordinary session upon convocation by the Director General and, in the absence of exceptional circumstances, during the same period and at the same place as the General Assembly of the Organization."
Article 53(11)(b),https://www.wipo.int/pct/en/texts/articles/a53.html,"The Assembly shall meet in extraordinary session upon convocation by the Director General, at the request of the Executive Committee, or at the request of one-fourth of the Contracting States."
